Unnamed: 0,ID,class,20150720_N,20150602_N,20150517_N,20150501_N,20150415_N,20150330_N,20150314_N,20150226_N,20150210_N,20150125_N,20150109_N,20141117_N,20141101_N,20141016_N,20140930_N,20140813_N,20140626_N,20140610_N,20140525_N,20140509_N,20140423_N,20140407_N,20140322_N,20140218_N,20140202_N,20140117_N,20140101_N
2821,2822,forest,5899.7,,8081.6,7755.16,1036.07,5789.64,1175.6,4017.21,7990.41,6638.54,1646.59,831.679,4322.93,8223.5,2294.28,516.607,3034.64,7999.13,932.61,4794.18,,4334.87,,,7960.49,5372.81,446.054
2822,2823,forest,1064.47,,540.079,7402.62,7423.36,,5063.21,7127.33,6767.89,6869.74,837.064,,,6662.09,6637.07,667.905,,7800.88,618.179,1522.65,954.423,1601.91,1244.01,5005.71,7138.2,6799.73,2323.07
2823,2824,forest,7114.54,1900.5,8079,7735.25,1027.5,6131.07,3090.42,2403.37,7976.72,4573.5,954.947,7806.27,,2303.8,671.047,660.923,2117.73,8120.9,6726.26,,,4653.25,1033.33,,7723.5,652.558,2391.28
2824,2825,forest,7513.68,7499.38,7662.52,7663.82,7648.05,7961.12,3076.12,1584.03,7017.48,5949.74,5757.58,7937.37,5595.14,1955.05,1054.41,657.784,4766.32,,7267.13,2381.95,,4429.99,6022.81,2990.92,7681.69,5231.26,666.445
2825,2826,forest,2521.24,7778.28,680.446,3020.65,7212.67,7568.13,6280.82,5918.07,7132.47,7059.64,289.922,3294.6,,2240.05,5658.55,,,7826.81,164.982,1747.13,3071.86,5335.22,6394.62,7229.42,7154.82,6911.01,1320.51
2826,2827,forest,5248.32,8225.78,433.035,5348.19,7842.15,1251.75,659.701,4219.66,7994.09,7809.67,695.721,5968.89,6981.07,3981.06,7112.33,465.878,2589.5,8036.31,733.924,1668.33,707.646,1086.73,,1380.39,,4078.86,3683.04
2827,2828,forest,7155.16,6146.39,8069.53,7736.76,6124.2,7860.35,,8099.02,7805.54,1244.47,1159.47,2171.65,7301.67,4066.93,7267.08,416.358,4324.91,3241.85,1348.3,4527.25,1034.14,6742.26,727.539,,7870.42,3838.91,540.996
2828,2829,forest,6493.4,4779.91,703.383,6122.68,6482.02,6933.88,6580.56,7129.34,7296.7,7284.96,502.008,6251.95,6369.07,7893.03,6224.06,445.044,,7594.84,513.056,645.083,1120.01,4541.18,2847.19,,7241.45,6680.35,
2829,2830,forest,7476.26,5335.33,4296.97,4442.76,2346.67,6082.83,1410.13,3597.32,7282.94,,893.462,653.479,1560.57,4100.63,3458.04,600.906,1805.24,8275.28,6216.26,3903.02,4251.51,3252.97,1355.07,4863.77,5380.2,,968.122
2831,2832,forest,1167.25,8003.81,540.781,1042.21,2091.37,,3873.34,7431.17,7713.94,7726.91,751.899,8137.34,6740.23,4616.82,5078.22,390.176,4626.81,8110.27,2647.59,3898.07,2225.09,7509.35,,7291.06,7288.21,1702.44,965.457
2832,2833,forest,,8053.35,7441.31,7620.99,7629.58,,288.072,7896.18,2036.83,7821.69,2878.89,8214.71,5505.77,3823.76,7521.26,561.324,3729.95,7449.62,5426.08,2553.91,2557.56,2872.31,,7401.31,7543.07,1373.49,1734.74
2834,2835,forest,6805.62,7880.03,3515.02,564.49,1472.95,7400.39,6833.99,,7475.05,7315.49,973.258,1146.58,2918.1,7271.6,5553.09,,4626.67,7913.4,6561.92,4419.45,1019.4,6331.18,,660.339,7239.78,725.353,1077.89
2835,2836,forest,7677.71,8125.53,1760.81,3324.53,7099.64,7834.1,5632.69,4688.99,7180.85,,3290.55,3499.57,6556.37,,1290.6,542.085,1583.78,7791.64,517.612,3670.65,3265.52,1006.68,1550.87,7244.85,7446.81,2690.27,1108.91
2837,2838,forest,7521.97,7645.25,7661.42,7293.44,4832.98,4701.25,,7018.93,4147.1,5313.7,,928.638,1372.62,7669.47,1327.64,529.84,3113.04,7800.55,321.552,4333.63,3421.01,3822.8,1271.63,1567.91,,1528.84,599.385
2838,2839,forest,7842.98,7963.91,7710.76,5999.38,5982.14,,1007.19,7550.91,1369.44,4257.12,928.135,8581.17,2477.16,7387.79,7075.83,613.748,2817.46,8045.91,6617.25,3972.03,4631.77,1718.89,3167,6998.83,7249.51,6111.2,2343.74
2839,2840,forest,6939.62,,7853.9,7715.54,1122.01,7197.87,561.256,,7476.35,3828.06,736.161,7037.36,5953.2,5104.26,7119.88,788.345,4446.02,7926.96,6185.93,4026.58,6251.2,804.439,,3990.17,6402.05,,1183.87
2841,2842,forest,6090.59,7787.79,6592.66,4820.89,4781.38,4662.08,427.837,3549.53,,3808.89,1249.74,6018.85,3420.28,6889.21,,716.239,,6360.48,4505.42,2652.79,859.832,3313.15,1150.42,5199.51,5604.08,5627.81,5112.32
2844,2845,forest,7552.27,8011.43,5634.03,7547.6,7696.35,,3860.02,6246.31,4213.06,7309.97,3929.29,7847.88,6506.13,,7098.77,1047.41,,1875.66,3834.8,3399.85,809.966,2889.16,307.876,5347.28,7476.32,7316.16,5019.9
2845,2846,forest,7091.99,6078.23,4361.33,6442.12,2178.53,,7002.6,7643.39,7802.76,7779.71,491.279,412.473,4738.99,1776.21,7193.98,596.016,4946.37,7811.05,6665.88,3132.02,5189.93,6562.82,974.716,7041.17,7932.45,4490,518.142
2846,2847,forest,7894.74,8216.91,8189.65,7738.49,7683.13,7942.13,1043.9,7408.61,7027.41,7339.06,5188.45,,2054.89,2972.55,6710.14,543.644,4137.93,8282.66,6649.43,2318.43,1407.43,3895.87,7577.77,1890.7,7565.71,841.674,1537.46
2847,2848,forest,4657,3402.78,1343.14,4546.72,6253.71,6445.82,6723.03,5231.88,7348.74,7293.53,,6363.37,2724.08,5359.93,,442.133,2619.65,7809.7,6156.15,4096.79,2662.29,1477.83,587.13,4589.11,7223.71,5188.73,649.984
2848,2849,forest,6204,8148.01,8199.66,461.559,,5129.78,1276.83,,7850.87,7924.42,929.53,3898.81,6070.64,7924.56,7217.19,818.003,5520.21,8213.26,,4878.68,979.758,6195.28,580.95,561.727,7657.25,,1345.67
2849,2850,forest,6874.87,7305.9,1675.5,5703.3,5543.62,,4023.18,4088.39,6143.7,6352.51,2281.44,2799.36,,5447.78,6932.79,630.405,1947.25,7318.62,434.32,2872.93,2293.01,1410.6,5000.26,,5405.48,,5943.11
2850,2851,forest,1041.25,7473.83,5586.1,6838.72,,7163.63,2095.97,,7586.58,7170.02,510.734,7908.27,1226.01,7233.44,497.859,,1338.45,7029.68,216.567,1146.57,768.917,,5281.79,4357.78,7256.38,7004.44,3945.52
2851,2852,forest,7769.72,8257.86,3602.81,7346.18,594.852,5667.82,724.625,6090.66,7893.73,5302.83,796.193,8192.97,7519.66,8152.76,1974.82,559.13,,8083.24,6612.38,4050.82,,965.194,1172.62,4159.18,7330.53,5825.88,3001.05
2852,2853,forest,7647.9,8247.82,8208.08,7706.84,7708.17,7603.43,6883.57,7130.3,6829.46,6886.33,1406.23,5672.57,1873.46,6076.46,1868.26,516.48,882.094,7961.68,260.341,3118.64,2984.87,827.605,1299.92,2445.01,6583.57,6692.49,582.536
2853,2854,forest,7980.94,8215.53,8045.15,7600.33,7686.46,,1544.96,,6666.48,7148.08,802.555,,6429.42,1645.79,,2053.37,4748.31,5446.68,3367.11,3793.69,433.357,707.348,2395.51,,7773.44,4640.76,5835.45
2854,2855,forest,4581.05,8049.86,,7673.82,7818.63,7938.6,1004.14,7694.51,7599.63,7793.59,2821.26,8080.66,963.388,7482.05,6692.19,611.878,1988.06,8027.21,189.378,3485.35,4208.14,3171.43,7798.08,6026.68,7709.02,7495.28,3206.12
2855,2856,forest,7489.49,3821.61,852.954,1094.41,7695.83,7717.63,6795.21,6777.74,7480.03,7022.56,3219.87,4806.39,6783.82,2706.58,,551.184,1404.29,6332.8,439.967,3515.24,623.498,1769.76,1177.67,2389.25,7937.92,6901.23,1426.61
2856,2857,forest,2399.22,7859.6,6195.01,7423.74,7339.65,7073.21,1362.13,,6468.68,6884.6,740.529,7632.97,6435.54,2155.06,1396.92,1803.04,4249.09,7098.42,3065.08,,,783.584,2934.55,2573.95,7127.27,4903.46,2386.75
2857,2858,forest,7664.86,8389.06,8337.7,4846.94,6602.94,7222.71,2158.36,,,6539.11,1380.05,7760.56,978.859,,,668.726,,8118.05,6635.29,3750.11,1909.57,6683.97,1661.9,6554.16,7045.58,5818.33,
2859,2860,forest,7979.38,8228.89,7018.08,3213.14,,7713.37,5003.57,2497.52,7925.31,,2094.72,6881.02,2679.38,7751.19,6593.39,631.882,956.224,8218.83,1064.19,2972.01,,578.837,7409.64,5918.73,7649.18,7815.7,2602.06
2860,2861,forest,1481.02,,4639.3,7456,7461.64,7661.59,,7943.7,4516.7,7988.11,2735.57,8360.02,4754.71,5235.12,2252.67,575.666,1028.59,2697.79,1088.8,2793.66,2059.87,1182.14,,,7859.35,5830.07,1229.88
2861,2862,forest,3792.37,7613.81,7477.11,1948.27,6642.72,7012.17,1260.8,2706.16,5462.13,,997.603,7987.74,7307.83,7321.52,4117.79,1333.72,,4768.44,6742.44,1921.34,61.6522,4812.23,4289.11,,6910.42,1769.31,7189.7
2862,2863,forest,7301.5,7884.24,4463.79,6680.47,5777.2,6517.37,516.187,,6539.17,4608.61,,7873.14,3291.53,,3260.11,472.213,2604.37,7576.84,845.139,2539.11,2475.61,684.33,,1539.45,6375,,4511.4
2863,2864,forest,7074.86,7868.61,4322.38,7419.59,3325.38,2194.52,6408.27,6821.98,,5812.24,548.182,4946.89,5050.06,,3640.63,531.245,5332.44,8188.5,,3616.92,5681.09,,1072.21,5895.82,5348.32,3193.78,454.031
2864,2865,forest,7908.29,7720.02,246.791,6775.29,6911.37,,6973.86,3213.98,7696.46,7816.03,,8209.13,7385.19,6159.36,5094.88,518.988,5337.12,7733.79,884.165,1785.35,5457.2,6583.34,6464.86,7469.44,7730.07,,631.456
2866,2867,forest,7535.8,4290.53,7432.05,1150.88,4475.12,6996.91,3103.62,2257.43,7258.72,7731.2,806.007,7873.05,2767.41,7365.37,,638.229,1963.92,8052.18,6842.36,4525.21,5484.9,2338.19,,5799.58,7317.64,1016.64,
2867,2868,forest,7547.46,5015.79,769.283,5943.94,1201.88,7019.74,3941.49,1823.51,7516.85,5949.59,1027.21,600.759,1828.92,,6720.33,,1639.56,8212.49,6592.1,4586,4747.97,1044.85,1619.69,1930.42,7270.75,7060.45,1028.17
2868,2869,forest,7638.32,7478.57,834.108,7138.72,6951.17,7389.8,4812.82,7619.21,1822.07,7831.17,1363.55,8179.93,7305.67,7610.06,7529.24,2154.91,4164.68,6950.4,2790.29,2909.07,,6062.92,5523.02,,7439.57,,5680.96
2870,2871,forest,5895.76,7797.97,7705.45,,7369.75,7379.64,3641.1,3847.33,7296.98,,763.568,2648.46,6604.63,1735.11,4354.36,1086.93,2294.02,4570.15,,,507.371,1843.27,2102.98,6760.4,7111.26,7015.63,2013.55
2871,2872,forest,7858.06,8400.54,7215.19,8067.4,,7681.34,4820.3,4823.47,7298.44,7160.94,1816.55,7695,4463.16,7243.84,2994.48,1057.35,1798.02,2101.22,2109.25,2427.88,,624.263,3067.58,5279.46,7276.21,7033.55,2449.1
2872,2873,forest,2561.98,,2914.02,,7159.36,1861.88,7403.33,,7871.79,7771,587.814,,958.308,8288.18,7750.43,1147.27,5210.54,7785.51,1989.31,713.22,5788.08,,868.045,,7651.61,4544.91,709.219
2875,2876,forest,7168.62,7365.28,338.524,4412.35,2813.6,4663.49,6067.18,6813.33,6827.88,7104.88,,6961.21,2221.55,2692.48,4841.54,,6075.5,8156.84,7148.23,4433,5130.46,3348.99,1280.8,,6185.15,4659.96,907.347
2876,2877,forest,7478.44,7867.8,5981.33,7438.34,7640.58,5624.84,4020.43,3759.74,,7662.14,3445.14,8009.1,7077.6,,7263.91,1042.09,1636.07,1746.6,2216.47,,1917.94,3800.64,,5651.53,7566.94,7298.53,4244.81
2877,2878,forest,7746.44,,8025.02,,,7134.45,4999.17,5839.01,7523.77,6378.83,2103.53,6220.53,2627.1,8106.96,3321.55,534.028,3588.82,8036.03,545.804,5266.15,1726.1,2885.95,1974.85,2314.25,7202.05,,596.449
2878,2879,forest,,5306.55,4247.2,3654.13,5264.69,5135.87,1122.89,6206.72,5845.23,,,2062.62,6791.98,4017.89,7012.14,596.554,975.934,5539.35,275.59,2958.3,545.621,3525.21,,1864.52,5231,4704.48,1468.51
2879,2880,forest,2448.28,5002.87,1329.68,7189.15,2900.08,7402.62,5559.14,4596.53,7296.2,6475.03,1225.94,,5834.36,,6348.53,497.873,,8207.16,1985.55,4277.08,,4038.13,,1063.88,,2609.87,1146.62
2880,2881,forest,7565.32,8085.82,7342.09,7438.41,4989.84,7554.76,563.806,7381.04,7067.77,,3537.09,8073.46,,3046.44,6420.22,547.477,3920.48,,6080.74,3340.21,,516.358,5057.65,1241.55,6557.38,6855.67,2276.48
2882,2883,forest,7726.83,,8409.96,8134.34,8040.66,8119.41,3335.55,8033.07,7977.7,1508.6,1158.13,2312.41,3812.96,2517.71,5181.02,529.736,2129.44,2708.37,3357.29,4621.6,569.514,5641.5,3686.85,1027.39,7852.24,646.192,5104.59
2883,2884,forest,,8236.65,1625.09,5835.26,7475.42,7867.16,4791.94,8014.37,7643.25,7776.8,2497.87,8057.55,762.786,7462.62,4968.53,405.882,870.584,5551.61,,3549.4,,478.976,,6150.96,7774.13,,2134.46
2884,2885,forest,7811.6,5918.11,,5857.31,7591.01,7620.76,274.345,7533.9,7428.76,7482.76,5717.88,7938.03,4995.08,6916.03,4360.97,,4471.78,1246.22,366.212,3482.15,480.509,3582.38,788.131,3421.96,6870.95,7108.32,722.648
2885,2886,forest,7508.61,,7568.58,7299.5,,1103.26,436.738,7476.72,7557.48,6803.87,4047.95,7688.6,5843.34,2902.65,2283.39,596.97,3621.72,8053.19,7080.59,,5198.49,2586.16,7515.36,7698.95,7597.77,3360.52,671.624
2887,2888,forest,7741.5,7988.09,7734.31,6481.66,2882.92,,3346.19,6155.04,6783.38,7136.86,1947.59,,6273.8,8177.96,1641.97,888.91,3836.7,4298.56,4085.01,2877.31,1545.24,4867.06,1603.08,5927.98,6282.24,6744.26,
2888,2889,forest,6772.81,7723.45,7206.77,6274.89,6483.99,6518.08,1406.87,7349.08,990.712,,981.562,5811.56,1294.68,,,593.089,2128.59,7442.98,6531.71,4093.27,,2979.21,2617.49,,6979.88,5806.51,1015.83
2889,2890,forest,4259.46,8276.38,8253.94,939.866,1871.61,8117.35,1611.89,8017.06,7848.15,4432.56,1376.56,674.497,2400.41,6692.29,1989.89,450.183,4436.59,7357.88,5851.3,,387.518,7817.78,1503.06,412.275,7617.27,3275.88,7431.48
2890,2891,forest,7788.82,8310.23,8249.51,7779.44,7884.55,7946.95,2710.15,7672.99,7918.86,8261.02,7559.92,,2709.77,,6464.58,638.83,3734.71,8215.49,,2382.36,1377.59,2571.49,8089.77,1658.81,8131.01,964.712,
2891,2892,forest,3321.37,,725.383,4888.81,2635.55,7018.25,2687.58,872.498,7430.8,6131.52,1288.59,7225.87,5363.76,3722.23,3770.96,547.896,1292.7,8005.91,,3816.38,2771.41,960.776,1199.12,5651.53,7031.29,1164.23,2463.71
2892,2893,forest,7182.12,8492.5,8509.59,2991.11,7588.09,5961.56,1625.37,,7931.44,6475.16,1377.61,6440.38,,8630.42,5662.29,755.857,,,6262.81,3663.66,2631.09,7313.39,2053.18,6787.23,7048.15,5942.77,4782.1
2893,2894,forest,6888.97,,6558.09,5391.69,5984.23,,7069.63,,7707.64,6733.01,527.669,5585.19,1634.95,,7509.53,488.586,5020.65,7428.17,5980.72,3313.6,,6225.89,639.695,6635.39,7210.88,2079.28,469.512
2894,2895,forest,7054.44,5560.93,,4834.25,2312.98,6790.35,6455.45,6378.63,7518.83,3624.14,454.809,3211.31,6022.39,,,1736.48,6159.17,8288.66,6748.37,3902.26,,5038.12,496.076,3338.99,6698.82,5605.54,1746.51
2895,2896,forest,7325.91,7333.11,3796.62,7083.65,7124.64,3689.22,7065.41,6632.92,7652.63,7481.46,486.33,3652.02,987.427,,5574.86,791.607,5344.08,5145.83,6034.58,,5831.61,1796.71,2533.09,,6571.49,,560.479
2897,2898,forest,7216.71,2317,5975.49,3828.84,7241.88,7060.44,1050.93,7403.94,7140.8,7149.43,4011.53,1413.71,6645.36,4523.55,806.723,612.252,3873.37,7998.75,266.561,1146.05,494.836,869.461,5155.47,,7047.89,,524.297
2898,2899,forest,4429.77,6909.37,7062.47,4579.04,5870.94,6115.58,800.78,4258.9,2695.22,6761.9,681.776,6535.78,1016.57,6521.55,1317.36,1677.87,,7449.37,5837.72,2688.62,,757.401,5582.32,764.719,5663.42,3836.45,4725.15
2899,2900,forest,7808.28,7997.89,699.084,4220.12,6990.11,7200.08,1033.96,3884.71,,7519.43,1529.57,,5520.58,,2178.2,472.535,4738.86,7993.06,516.07,2912.54,,3583.15,913.184,5074.66,6785.12,5786.97,
2900,2901,forest,5262.47,7511.1,872.009,7143.42,5840.97,7083.85,2002.75,,4674.32,7070.23,,3949.7,6344.8,7636.84,289.588,492.07,3288.17,7479.47,,1952.79,430.187,759.83,1012.85,1288.54,6807.69,4012.1,750.149
2901,2902,forest,7852.08,7661.49,,8065.14,8037.41,8157.54,1391.69,8198.62,8102.17,4594.18,1201.49,8405.57,1058.87,2180.22,728.964,486.331,4224.39,,,4916.35,4011.24,5185.14,639.55,2068.67,8004.23,834.146,
2902,2903,forest,7621.22,,6664.95,4285.71,6602.42,6869.56,6657.91,7429.45,7549.77,7730.83,,7967.96,7198.19,,,915.625,2965.97,2840.27,2975.63,3317.4,,3607.7,,4896.36,7164.92,7276.06,5623.11
2903,2904,forest,5398.69,8160.21,694.237,1041.72,2121.53,,6768.24,7413.27,7180.27,4538.84,1205.07,2260.37,6931,,,461.059,3994.58,8149.57,6012.57,4879.27,1717.19,,1370.51,,6928.01,2587.58,2573.23
2904,2905,forest,6973.25,6841.97,3508.9,6888.66,6481.9,5236.33,6848.6,7669.36,7618.06,7492.59,,496.724,5409.63,3472.58,,,4456.16,7951.75,6660.67,1726.06,5854.47,7396.3,894.231,7859.15,8009.81,4772.54,567.722
2905,2906,forest,5341.61,8216.33,710.042,7971.18,,7767.36,767.269,7797.63,4118.09,6886.91,1636.13,,5154.64,7290.55,,515.716,3911.19,7930.25,1839.65,3153.79,812.227,3429.77,655.792,1825.88,7369.05,2396.71,625.828
2906,2907,forest,6404.04,7903.07,7543.35,6716.75,6134.66,6304.98,736.618,,7260.36,7388.72,2812.61,,,5420.48,6977.89,653.137,,7509.39,1037.7,2556.14,,5358.22,1846.36,1664.78,6377.81,6850.36,6238.1
2908,2909,forest,4645.79,7890.99,1174.56,7419.35,7483.72,7450.33,1087.52,7787.06,7764.05,7747.51,406.724,7481.68,3768.14,8217.28,1207.73,867.831,1270.42,7864.93,413.331,1266.32,626.029,1344.12,,7739.06,7820.63,6806.48,3772.48
2909,2910,forest,7586.45,8196.16,609.903,2938.8,6644,7595.26,,3371.2,7164.96,7598.64,1462.41,1856.61,,6085.22,2067.23,475.638,2551.27,7960.85,,3312.74,2387.85,1995.99,1097.16,4827.24,7188.4,3072.81,
2910,2911,forest,5992.25,,908.404,6822.05,7045.26,6368.44,2021.28,4712.08,1764.22,7853.81,4425.21,8313.38,5279.76,4946.12,7789.43,767.985,,7664.41,7203.55,2526.12,2719.75,3612.65,7236.08,,7670.73,7179.3,1979.95
2911,2912,forest,5814.47,7736.68,,5373.12,1625.89,6030.33,2804.39,1481.57,5018.51,1791.25,2873.54,2487.66,3717.54,,619.769,502.097,1367.89,7824.32,378.891,,724.48,918.767,1200.38,5743.91,6024.52,4689.35,1094.86
2912,2913,forest,7634.98,8134.26,7572.3,3567.83,7488.63,7869.22,4077.39,2428.07,3539.07,,1534.7,7957.02,4899.56,6428.4,1682.94,1103.59,4514.09,7941.19,1647.13,3721.77,2584.17,7373.88,569.75,782.397,,,1041.32
2913,2914,forest,6881,5763.44,5378.89,5033.48,5513.32,5737.04,5860.08,6871.43,7365.41,7564.78,474.016,5518.06,6636.98,8202.88,7633.35,457.962,,7657.11,4658.03,2809.08,,5187.5,2125.76,6268.43,6831.12,7189.03,523.769
2914,2915,forest,4891.35,,5731.68,4522.04,5545.19,6327.14,,6655.6,5766.81,7449.19,900.364,,7773.85,2544.87,,486.041,5413.64,,6026.02,,,2235.11,6702.32,664.213,7540.83,3738.33,680.626
2916,2917,forest,5819.6,8359.2,7684.24,,849.703,7844.06,780.665,7792.62,7964.48,1161.14,1009.69,6167.26,5358.6,1888.92,595.613,,,8155.05,,4110.14,879.423,1599.65,,5242.19,7615,636.246,2855.95
2917,2918,forest,7390.2,,7877.45,7524.58,7612.33,7420.17,,7772.46,6806.65,7810.38,7643.48,7384.75,6194.43,3364.23,7263.2,941.481,4158.84,8201.73,4994.53,2507.02,,1419.77,,7242.15,7833.91,1723.86,2082.61
2918,2919,forest,2001.2,8203.69,1719.59,8006.62,7875.1,5218.56,2443.8,,5735.78,,536.872,,4099.83,6538.81,7153.78,780.031,1630.78,7818.58,338.163,1112.38,679.974,,,7025.17,7943.15,7439.78,3784.38
2919,2920,forest,,7959.88,891.919,7599.92,,7769.54,1281.14,7891.85,,7894.74,4382.86,8050.43,7328.23,6976.17,1387.39,540.576,4796.96,6317.19,6865.1,3474.17,436.012,2244.19,2654.66,1891.11,8151.35,3484.82,1165.96
2920,2921,forest,5537.67,8245.05,256.018,6918.92,7649.73,,1889.3,7817.59,7770.74,7648.66,520.096,8036.09,4584.58,6495.66,7106.94,494.389,3230.13,8033.76,244.503,2360.95,904.131,7471.78,,4230.24,7663.04,7474.08,3316.09
2922,2923,forest,6695.77,8090.92,7968.11,,5649.33,7830.95,1230.07,,7607.83,7693.13,2608.76,,2432.76,7655.85,,526.089,2436.59,7516.95,1178.48,3088.35,2964.66,2897.45,863.579,1075.99,7471.54,7189.25,4202.72
2923,2924,forest,4056.54,8050.54,1178.22,,,4659.97,2845.83,5354.46,7753.32,7522.91,381.684,4437.1,3580.61,2049.54,3693.99,,1112.78,7948.63,,1947.24,2091.17,7287.57,1991.02,7602.79,7541.86,7658.16,6757.39
2924,2925,forest,6476.72,4127.46,4127.84,662.172,,3401,,6755.22,7280.6,7602.85,660.767,6364.86,6928.73,2081.35,7572.69,818.655,5572.48,7716.17,5527.88,1663.45,3913.59,3328.53,303.944,3151.79,6671.84,1006.12,773.844
2925,2926,forest,7221.79,8327.42,,7461.45,7156.21,5776.93,6476.27,8151.92,8204.41,,1953.71,8444.06,6694.41,7836.92,1080.53,383.272,3341.8,8053.58,,3313.86,1630.34,6931.42,5354.19,1762.21,7963.97,5088.97,4418.19
2926,2927,forest,,8095.24,,7472.56,7466.36,6396.76,7158.65,7507.95,7431.58,7350.01,576.178,1870.56,2215.13,8000.57,7388,841.132,1931.98,8013,1131.14,2558.34,,6515.56,1324.27,7233.35,7334.5,4035.13,633.646
2927,2928,forest,7395.34,7992.48,745.334,7404.29,7334.74,7714.63,478.95,7504.12,7653.81,7892.3,6207.16,,5318.02,6373.01,1419.22,639.666,4130.92,7664.22,,3161.45,,1258.39,2086.4,3740.96,7393.85,7537.99,576.736
2928,2929,forest,6916.13,6400.19,7312.78,5373.06,5590.27,4164.71,6293.88,,7652.82,3004.24,1576.12,,5539.9,6583.05,,516.165,1837.57,8046.13,4782.9,4822.98,3701.23,,1374.93,393.037,7650.35,4436.78,3234.9
2929,2930,forest,6538.89,7075.14,4989.16,6489.44,2051.05,6361.75,6408.08,7043.72,,7493.11,,3891.71,,,6883.42,815.342,5875.31,8090.59,6389.66,4337.11,5249.67,6114.65,,6176.9,7007.2,5064.4,1008.81
2931,2932,forest,6212.61,,5448.32,6229.39,6300.84,,5992.06,6705.14,6719.13,6812.1,520.45,4449.19,888.801,7712.51,7143.03,916.415,5011.77,,2635.43,1077.29,5194.14,2603.31,898.835,6260.25,6532.55,3056.95,1053.13
2932,2933,forest,1466.34,5130.76,588.564,5413.86,6467.73,3776.76,3732.41,7938.59,7927.85,7841.18,771.815,,6610.76,7668.34,3314.77,365.831,3579.49,8061.25,710.059,1063.73,1696.02,5242.18,1389.62,2869.84,7980.82,,1335.25
2933,2934,forest,7600.4,8056.05,7924.62,7654.76,7550.62,,545.541,4853.8,7831.5,3544.95,,8071.16,7242.65,1609.85,,969.526,3560.7,7896.81,5221.41,1774.46,,3554.51,,7506.36,7717.32,,509.693
2934,2935,forest,6642.82,5525.07,5429.99,4399.02,586.944,5148.88,1314.5,3977.11,6370.43,2390.48,,4553.85,3265.91,6278.96,1088.04,1136.06,4252.8,7831.83,6232.93,,,783.189,628.92,1499.4,5327.69,1243.12,1190.94
2936,2937,forest,6913.85,,5709.79,7718.37,7597.62,7826.22,4525.29,7457.79,5208.62,7406.93,881.068,7850.4,6304.71,,3861.15,,3623.29,7896.04,,,732.732,787.595,,7529.7,7599.14,4083.34,3809.63
2937,2938,forest,6389.35,8168.65,5702.3,6150.65,7701.47,7652.14,5098.68,7471.81,7002.66,7053.51,2822.65,7621.38,6320.01,,3430.26,871.453,4161.75,961.265,,,3746.81,,2133.71,4487.29,7219.8,6327.62,1945.42
2938,2939,forest,7690.89,6796.62,8217.53,7902.18,2133.29,3512.83,4096.36,6995.73,7711.5,,,6490.95,593.67,8162.96,1761.96,581.169,3311.35,8080.99,871.825,4482.17,5571.65,1592.08,1177.4,4874.73,7665.94,5568.58,422.646
2939,2940,forest,7895.28,7774.09,7736.67,6471.03,6556.07,6576.74,6387.9,3219.31,7688.29,7959.6,5266.94,8318.9,7609.02,3240.47,2437.91,538.896,,8303.48,5849.92,,2581.81,,6436.22,,7820.66,1082.47,725.136
2940,2941,forest,6809.91,7939.26,2526.5,6571.27,6218.66,4208.82,5681.58,3853.86,6814.31,6052.25,1832.91,,7109.4,6954.03,3542.49,592.105,1910.81,7779.92,3520.76,2940.66,,1348.18,,3634.3,5926.02,5769.19,4306.23
2941,2942,forest,2683.47,6758.99,6750.08,6781.06,6872.17,7193.49,502.64,7581.45,7798.93,7657.72,,5304.58,4425.75,6289.06,990.491,539.217,2795.95,7789.59,4269.95,2628.72,474.343,1212.69,6927.15,,7486.92,7645.22,
2942,2943,forest,7729.06,8204.92,6205.06,8120.56,8086.41,8196.3,5524.58,,7933.7,7975.02,2561.06,8197.75,5004.76,2606.15,2699.12,1005.5,1514.37,2327.45,960.832,3045.88,939.228,453.979,4018.46,7360.29,7923.64,7707.12,2076.5
2943,2944,forest,7633.53,,1143.89,7733.09,7719.29,6425.96,1538.12,,,7814.83,,3206.59,3962.41,6379.01,5288.55,524.353,3820.01,7890.25,,3273.39,368.924,733.99,688.291,7921.57,7787.91,7682.89,708.377
2944,2945,forest,7777.36,,6833.33,,7547.24,7870.13,787.899,7796.93,7787,5438.08,5200,,2732,6224.88,5900.9,557.71,3330.46,7940.92,,3009.39,315.498,1201.94,604.841,2305.23,7637.68,,1945.16
2945,2946,forest,7526.09,8256.63,8122.88,7645.08,2447.19,7511.8,5201.71,,7548.21,1444.44,1114.86,8167.99,6421.08,,,663.646,,8071.55,6264.23,4666.97,1015,1458.17,693.507,7490.58,7555.8,,2396.57
2946,2947,forest,7603.09,8126.39,7120.31,7065.83,7229.87,7768.99,1232.11,3391.41,5407.92,8219.4,861.321,1219.07,7444.49,5329.6,7744.04,582.609,1845.91,8294.41,4696.99,3666.23,5929.8,5526.32,994.809,7285.54,7707.37,7114.14,1087.8
2947,2948,forest,7748.53,,7863.88,7653.22,7618.83,7117.75,1331.61,6593.71,6808.29,7748.67,,7474.72,6227.62,5409.39,6623.57,1240.02,1363.85,7719.73,4001.16,3649.06,218.981,4316.89,,,7795.19,7706.84,4027.7
